period,age,value,measure,unit_type,source,details,prior_age,ldf,weight,interval
2013,147,26049628.22,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,135,1.0006,26034726.12,135-147
2013,159,25861582.84,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,147,0.9928,26049628.22,147-159
2014,15,15294156.91,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2014,27,23521791.63,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.538,15294156.91,15-27
2014,39,31044987.13,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.3198,23521791.63,27-39
2014,51,32998993.64,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.0629,31044987.13,39-51
2014,63,33778320.92,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0236,32998993.64,51-63
2014,75,32699248.52,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,0.9681,33778320.92,63-75
2014,87,32477163.28,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,0.9932,32699248.52,75-87
2014,99,32319225.47,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,87,0.9951,32477163.28,87-99
2014,111,32355999.59,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,99,1.0011,32319225.47,99-111
2014,123,32048074.2,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,111,0.9905,32355999.59,111-123
2014,135,32053074.2,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,123,1.0002,32048074.2,123-135
2014,147,32053074.2,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,135,1.0,32053074.2,135-147
2015,15,16109658.0,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2015,27,26655341.3,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.6546,16109658.0,15-27
2015,39,36961626.23,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.3866,26655341.3,27-39
2015,51,40326942.83,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.091,36961626.23,39-51
2015,63,39351032.83,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,0.9758,40326942.83,51-63
2015,75,39536252.42,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,1.0047,39351032.83,63-75
2015,87,39647514.22,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,1.0028,39536252.42,75-87
2015,99,40680624.93,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,87,1.0261,39647514.22,87-99
2015,111,40607653.22,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,99,0.9982,40680624.93,99-111
2015,123,40600794.76,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,111,0.9998,40607653.22,111-123
2015,135,40412444.45,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,123,0.9954,40600794.76,123-135
2016,15,24765816.0,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2016,27,34677722.23,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.4002,24765816.0,15-27
2016,39,45172305.14,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.3026,34677722.23,27-39
2016,51,41861532.4,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,0.9267,45172305.14,39-51
2016,63,43415497.93,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0371,41861532.4,51-63
2016,75,45684616.07,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,1.0523,43415497.93,63-75
2016,87,45869397.88,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,1.004,45684616.07,75-87
2016,99,45982822.45,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,87,1.0025,45869397.88,87-99
2016,111,45955510.75,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,99,0.9994,45982822.45,99-111
2016,123,45960345.53,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,111,1.0001,45955510.75,111-123
2017,15,25222133.31,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2017,27,41317400.99,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.6381,25222133.31,15-27
2017,39,51628427.56,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.2496,41317400.99,27-39
2017,51,54434742.07,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.0544,51628427.56,39-51
2017,63,57740588.77,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0607,54434742.07,51-63
2017,75,57566473.2,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,0.997,57740588.77,63-75
2017,87,57138157.34,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,0.9926,57566473.2,75-87
2017,99,56766266.07,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,87,0.9935,57138157.34,87-99
2017,111,56229234.52,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,99,0.9905,56766266.07,99-111
2018,15,26182420.73,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2018,27,39736034.41,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.5177,26182420.73,15-27
2018,39,54503908.86,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.3716,39736034.41,27-39
2018,51,61458986.11,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.1276,54503908.86,39-51
2018,63,67584153.79,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0997,61458986.11,51-63
2018,75,69395032.67,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,1.0268,67584153.79,63-75
2018,87,71191489.76,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,1.0259,69395032.67,75-87
2018,99,71206608.02,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,87,1.0002,71191489.76,87-99
2019,15,19342348.94,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2019,27,35089236.67,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.8141,19342348.94,15-27
2019,39,49908025.89,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.4223,35089236.67,27-39
2019,51,53236226.42,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.0667,49908025.89,39-51
2019,63,53561632.32,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0061,53236226.42,51-63
2019,75,54691139.38,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,1.0211,53561632.32,63-75
2019,87,54496979.08,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,75,0.9964,54691139.38,75-87
2020,15,20480642.91,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2020,27,33745625.06,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.6477,20480642.91,15-27
2020,39,49190957.48,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.4577,33745625.06,27-39
2020,51,54656234.3,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.1111,49190957.48,39-51
2020,63,60030584.89,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0983,54656234.3,51-63
2020,75,59612732.8,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,63,0.993,60030584.89,63-75
2021,15,20994901.69,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2021,27,34890281.52,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.6618,20994901.69,15-27
2021,39,50327682.49,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.4425,34890281.52,27-39
2021,51,57943507.07,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.1513,50327682.49,39-51
2021,63,61333736.39,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,51,1.0585,57943507.07,51-63
2022,15,23059308.72,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2022,27,45959436.23,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.9931,23059308.72,15-27
2022,39,70200767.17,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.5275,45959436.23,27-39
2022,51,82849869.0,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,39,1.1802,70200767.17,39-51
2023,15,29690229.77,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2023,27,58937659.25,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.9851,29690229.77,15-27
2023,39,90479095.93,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,27,1.5352,58937659.25,27-39
2024,15,35226706.79,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2024,27,69402989.14,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,15,1.9702,35226706.79,15-27
2025,15,55097509.82,Incurred Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Inc,Demo data - Inc sheet,,,,
2008,15,2411436.8,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,,,,
2008,27,5220357.21,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,15,2.1648,2411436.8,15-27
2008,39,11226936.27,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,27,2.1506,5220357.21,27-39
2008,51,15294337.88,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,39,1.3623,11226936.27,39-51
2008,63,17483526.11,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,51,1.1431,15294337.88,51-63
2008,75,18404279.57,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,63,1.0527,17483526.11,63-75
2008,87,18968103.5,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,75,1.0306,18404279.57,75-87
2008,99,18981670.54,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,87,1.0007,18968103.5,87-99
2008,111,19019593.54,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,99,1.002,18981670.54,99-111
2008,123,19019593.54,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,111,1.0,19019593.54,111-123
2008,135,19019593.54,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,123,1.0,19019593.54,123-135
2008,147,19021593.54,Paid Loss,Dollars,C:\Users\super\Documents\actuarial\cas-rfp\spec-only\claude-code\demo\demo2-make-selections\output\chain-ladder\scripts\..\..\..\data\Claude Agent Triangles 5 Demo Data.xlsx - Sheet: Pd,Demo data - Pd sheet,135,1.0001,19019593.54,135-147
